java/util/Hashtable,Ljava/util/Hashtable>,getNamespaceOfNode,m_NSInfos,put,776,Lorg/apache/xml/utils/DOMHelper>,2,true,1) 1;ON;6; 2) 7;ON;null; 3) 9;ON;null; ,false
java/util/Vector,Ljava/util/Vector>,getNamespaceOfNode,m_candidateNoAncestorXMLNS,removeAllElements,782,Lorg/apache/xml/utils/DOMHelper>,2,true,1) 1;ON;6; 2) 7;ON;null; ,false
java/util/Hashtable,Ljava/util/Hashtable>,getNamespaceOfNode,m_NSInfos,put,793,Lorg/apache/xml/utils/DOMHelper>,2,true,1) 1;ON;6; 2) 7;ON;null; ,false
java/util/Hashtable,Ljava/util/Hashtable>,getNamespaceOfNode,m_NSInfos,put,795,Lorg/apache/xml/utils/DOMHelper>,2,true,1) 1;ON;6; 2) 7;ON;null; ,false
java/util/Hashtable,Ljava/util/Hashtable>,getNamespaceOfNode,m_NSInfos,put,799,Lorg/apache/xml/utils/DOMHelper>,2,true,1) 1;ON;6; 2) 7;ON;null; ,false
java/util/Hashtable,Ljava/util/Hashtable>,getNamespaceOfNode,m_NSInfos,put,804,Lorg/apache/xml/utils/DOMHelper>,2,true,1) 1;ON;6; 2) 7;ON;null; ,false
java/util/Hashtable,Ljava/util/Hashtable>,getNamespaceOfNode,m_NSInfos,get,624,Lorg/apache/xml/utils/DOMHelper>,1,true,1) 1;ON;6; 2) 7;null;null; 3) 7;ON;null; ,false
java/util/Hashtable,Ljava/util/Hashtable>,getNamespaceOfNode,m_NSInfos,put,734,Lorg/apache/xml/utils/DOMHelper>,1,true,1) 1;ON;6; 2) 7;null;null; 3) 7;ON;null; 4) 9;ON;null; ,false
java/util/Vector,Ljava/util/Vector>,getNamespaceOfNode,m_candidateNoAncestorXMLNS,addElement,744,Lorg/apache/xml/utils/DOMHelper>,1,true,1) 1;ON;6; 2) 7;null;null; 3) 7;ON;null; 4) 9;ON;null; ,false
java/util/Vector,Ljava/util/Vector>,getNamespaceOfNode,m_candidateNoAncestorXMLNS,addElement,745,Lorg/apache/xml/utils/DOMHelper>,1,true,1) 1;ON;6; 2) 7;null;null; 3) 7;ON;null; 4) 9;ON;null; ,false
java/util/Hashtable,Ljava/util/Hashtable>,getNamespaceOfNode,m_NSInfos,get,752,Lorg/apache/xml/utils/DOMHelper>,1,true,1) 1;ON;6; 2) 7;null;null; 3) 7;ON;null; 4) 9;ON;null; ,false
